STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,VARIABLE_CATEGORY,Variable category,SIGI_FRAMEWORK,SIGI Framework,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,POP_BASE,Population base,CALC_METHOD,Calculation method,SDG_SERIES,SDG indicator
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CHN,China (People’s Republic of),DF_CM_PCT_1,Prevalence child marriage,PT_POP,Percentage of population,Y15T19,From 15 to 19 years,F,Female,PCT,Practices,DF_CM,Child marriage,2023,,2.2,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRA,Brazil,RCL_PV_ATT_1,Perception that men make better political leaders than women,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,RCL_PV,Political voice,2023,,18.6,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,IND,India,RPI_RA_LAW,Legal discrimination on reproductive autonomy,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,RPI_RA,Reproductive autonomy,2023,,75,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CHN,China (People’s Republic of),RCL_FM_PCT_1,Feeling of insecurity at night,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_FM,Freedom of movement,2023,,76.3,,A,Normal value,0,Units,IFIN,Individuals feeling insecure at night,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GBR,United Kingdom,RPI_VAW_PCT_2,Prevalence of intimate-partner violence over the past 12 months,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RPI_VAW,Violence against women,2023,,3.6,,A,Normal value,0,Units,I_EP,Ever-partnered individuals,SIGI_YES,Variable used to compute the composite index (SIGI),VC_VAW_MARR,Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months [5.2.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRA,Brazil,RAPFR_HSE_PCT_1,House ownership,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RAPFR_HSE,Access to non-land assets,2023,,,,A,Normal value,0,Units,OWN_HSE,House owners,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GBR,United Kingdom,RCL_PV_PCT_1,Gender gap in political representation,PT_POP_SUB,Percentage of population in the same subgroup,_X,Unspecified,F,Female,PCT,Practices,RCL_PV,Political voice,2023,,34.6,,A,Normal value,0,Units,MP,Members of parliament,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CAN,Canada,RAPFR_HSE_PCT_1,House ownership,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RAPFR_HSE,Access to non-land assets,2023,,,,A,Normal value,0,Units,OWN_HSE,House owners,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,USA,United States,RPI_RA_PCT_1,Prevalence of unmet family planning needs,PT_POP_SUB,Percentage of population in the same subgroup,Y15T49,From 15 to 49 years,F,Female,PCT,Practices,RPI_RA,Reproductive autonomy,2023,,5.5,,A,Normal value,0,Units,I_FP,Currently married or in-union individuals who want to cease or delay childbearing but are not using any method of contraception,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CHN,China (People’s Republic of),RCL_AJ_PCT_1,Lack of confidence in the judicial system and courts,PT_POP,Percentage of population,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_AJ,Access to justice,2023,,12.4,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ITA,Italy,RAPFR_WR_ATT_2,Perceptions that men make better business executives than women,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,RAPFR_WR,Workplace rights,2023,,16.4,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CHN,China (People’s Republic of),RPI_FGM_ATT_1,Perception that female genital mutilation should continue,PT_POP,Percentage of population,Y15T49,From 15 to 49 years,M,Male,ATT,Attitudes,RPI_FGM,Female genital mutilation,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,IND,India,RPI_RA_PCT_1,Prevalence of unmet family planning needs,PT_POP_SUB,Percentage of population in the same subgroup,Y15T49,From 15 to 49 years,F,Female,PCT,Practices,RPI_RA,Reproductive autonomy,2023,,9.1,,A,Normal value,0,Units,I_FP,Currently married or in-union individuals who want to cease or delay childbearing but are not using any method of contraception,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CAN,Canada,RPI_FGM_ATT_1,Perception that female genital mutilation should continue,PT_POP,Percentage of population,Y15T49,From 15 to 49 years,F,Female,ATT,Attitudes,RPI_FGM,Female genital mutilation,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,DEU,Germany,RCL_FM_PCT_1,Feeling of insecurity at night,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_FM,Freedom of movement,2023,,64.3,,A,Normal value,0,Units,IFIN,Individuals feeling insecure at night,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MEX,Mexico,DF_HR_ATT_3,"Perception that when a mother works for pay, the children suffer",PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,DF_HR,Household responsibilities,2023,,53.2,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MEX,Mexico,RAPFR_AFS_PCT_1,Bank account ownership,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RAPFR_AFS,Access to financial assets,2023,,47.6,,A,Normal value,0,Units,OWN_AFS,Bank account owners,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ITA,Italy,RPI_VAW_PCT_1,Prevalence of intimate-partner violence over the lifetime,PT_POP_SUB,Percentage of population in the same subgroup,Y15T49,From 15 to 49 years,F,Female,PCT,Practices,RPI_VAW,Violence against women,2023,,16,,A,Normal value,0,Units,I_EP,Ever-partnered individuals,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,JPN,Japan,RCL_AJ_PCT_1,Lack of confidence in the judicial system and courts,PT_POP,Percentage of population,Y_GE15,15 years or over,M,Male,PCT,Practices,RCL_AJ,Access to justice,2023,,28.6,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRA,Brazil,DF_HR_ATT_1,Perception that being a housewife is as fulfilling as working for pay,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,DF_HR,Household responsibilities,2023,,49.7,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MEX,Mexico,DF_HR_PCT_1,Time spent on unpaid care and domestic work,H_D,Hours per day,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,6.7,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CHN,China (People’s Republic of),RCL_FM_PCT_1,Feeling of insecurity at night,PT_POP,Percentage of population,Y_GE15,15 years or over,M,Male,PCT,Practices,RCL_FM,Freedom of movement,2023,,2.4,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRA,Brazil,RPI_VAW_PCT_1,Prevalence of intimate-partner violence over the lifetime,PT_POP_SUB,Percentage of population in the same subgroup,Y15T49,From 15 to 49 years,F,Female,PCT,Practices,RPI_VAW,Violence against women,2023,,23,,A,Normal value,0,Units,I_EP,Ever-partnered individuals,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,FRA,France,RCL_AJ_PCT_1,Lack of confidence in the judicial system and courts,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_AJ,Access to justice,2023,,48.5,,A,Normal value,0,Units,ILCJS,Individuals lacking confidence in the judicial system and courts,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,USA,United States,RPI_RA_LAW,Legal discrimination on reproductive autonomy,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,RPI_RA,Reproductive autonomy,2023,,100,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,JPN,Japan,RAPFR_WR_PCT_1,Gender gap in managerial positions,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RAPFR_WR,Workplace rights,2023,,13.3,,A,Normal value,0,Units,MGMT,Managers,SIGI_YES,Variable used to compute the composite index (SIGI),IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%) [5.5.2]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,JPN,Japan,RAPFR_AFS_LAW,Legal discrimination on financial assets,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,RAPFR_AFS,Access to financial assets,2023,,0,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,GBR,United Kingdom,RCL_FM_PCT_1,Feeling of insecurity at night,PT_POP,Percentage of population,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_FM,Freedom of movement,2023,,33.6,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MEX,Mexico,DF_HR_ATT_1,Perception that being a housewife is as fulfilling as working for pay,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,DF_HR,Household responsibilities,2023,,57.3,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CAN,Canada,DF_HR_ATT_1,Perception that being a housewife is as fulfilling as working for pay,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,DF_HR,Household responsibilities,2023,,68.7,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,MEX,Mexico,DF_HR_PCT_1,Time spent on unpaid care and domestic work,FCTR_TIME_M,Factor of men's time,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,2.5,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,DEU,Germany,RPI_RA_LAW,Legal discrimination on reproductive autonomy,0_TO_100,0-100 scale,_Z,Not applicable,_Z,Not applicable,LAW,Legal frameworks,RPI_RA,Reproductive autonomy,2023,,0,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CAN,Canada,RCL_PV_ATT_1,Perception that men make better political leaders than women,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,RCL_PV,Political voice,2023,,15.2,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ITA,Italy,DF_CM_PCT_1,Prevalence child marriage,PT_POP,Percentage of population,Y15T19,From 15 to 19 years,F,Female,PCT,Practices,DF_CM,Child marriage,2023,,0.2,,A,Normal value,0,Units,,,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,FRA,France,RPI_VAW_PCT_2,Prevalence of intimate-partner violence over the past 12 months,PT_POP_SUB,Percentage of population in the same subgroup,Y_GE15,15 years or over,F,Female,PCT,Practices,RPI_VAW,Violence against women,2023,,3.5,,A,Normal value,0,Units,I_EP,Ever-partnered individuals,SIGI_YES,Variable used to compute the composite index (SIGI),VC_VAW_MARR,Proportion of ever-partnered women and girls subjected to physical and sexual violence by a current or former intimate partner in the previous 12 months [5.2.1]
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CHN,China (People’s Republic of),RAPFR_WR_ATT_2,Perceptions that men make better business executives than women,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,RAPFR_WR,Workplace rights,2023,,34.1,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,FRA,France,RCL_FM_PCT_1,Feeling of insecurity at night,PT_POP,Percentage of population,Y_GE15,15 years or over,F,Female,PCT,Practices,RCL_FM,Freedom of movement,2023,,22.9,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,USA,United States,RAPFR_WR_ATT_2,Perceptions that men make better business executives than women,PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,RAPFR_WR,Workplace rights,2023,,12.7,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,DEU,Germany,RPI_RA_PCT_1,Prevalence of unmet family planning needs,PT_POP_SUB,Percentage of population in the same subgroup,Y15T49,From 15 to 49 years,F,Female,PCT,Practices,RPI_RA,Reproductive autonomy,2023,,8.5,,A,Normal value,0,Units,I_FP,Currently married or in-union individuals who want to cease or delay childbearing but are not using any method of contraception,SIGI_YES,Variable used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,CAN,Canada,DF_HR_ATT_3,"Perception that when a mother works for pay, the children suffer",PT_POP,Percentage of population,Y_GE18,18 years or over,_T,Total,ATT,Attitudes,DF_HR,Household responsibilities,2023,,20.9,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,ITA,Italy,RPI_FGM_PCT_1,Prevalence of female genital mutilation,PT_POP,Percentage of population,Y15T49,From 15 to 49 years,F,Female,PCT,Practices,RPI_FGM,Female genital mutilation,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,DEU,Germany,RPI_FGM_ATT_1,Perception that female genital mutilation should continue,PT_POP,Percentage of population,Y15T49,From 15 to 49 years,M,Male,ATT,Attitudes,RPI_FGM,Female genital mutilation,2023,,,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),,
DATAFLOW,OECD.DEV.NPG:DSD_GID@DF_GID_2023(1.0),"Gender, Institutions and Development Database (GID-DB) 2023",I,BRA,Brazil,DF_HR_PCT_1,Time spent on unpaid care and domestic work,FCTR_TIME_M,Factor of men's time,_X,Unspecified,F,Female,PCT,Practices,DF_HR,Household responsibilities,2023,,2.3,,A,Normal value,0,Units,,,SIGI_NO,Variable not used to compute the composite index (SIGI),SL_DOM_TSPD,Proportion of time spent on unpaid domestic chores and care work [5.4.1]
